station_id,xu_station_id,distance_km,matched,parameter
1120,United States_-76.387_37.1037,0.00377806112658592,True,pm25
1121,United States_-115.0787_36.1419,0.004685246880149493,True,pm25
1124,United States_-115.2383_36.2706,0.001842628604942552,True,pm25
1126,United States_-82.7822_27.9863,14.05545150897619,False,pm25
1128,United States_-119.0487_43.5892,92.48688281004719,False,pm25
1130,United States_-92.3287_34.6813,0.042805926349167044,True,pm25
1142,United States_-76.8461_39.1431,0.013389728559416236,True,pm25
1145,United States_-75.4325_40.6119,0.0,True,pm25
1146,United States_-156.4464_20.781,10.93575890770354,False,pm25
1147,United States_-85.5419_42.2781,0.0,True,pm25
1149,United States_-75.5568_38.9867,0.003113457945626452,True,pm25
1151,United States_-72.0788_41.3536,0.008346806867404922,True,pm25
1152,United States_-79.5648_40.8142,0.0168312000010224,True,pm25
1153,United States_-87.7325_41.671,0.022238985329136707,True,pm25
1154,United States_-78.3708_40.5353,2.7268335662298804,False,pm25
1155,United States_-95.7113_39.0243,0.014080728261232604,True,pm25
1157,United States_-88.6249_38.0822,0.7452797891308218,True,pm25
1161,United States_-115.0529_36.0487,0.003816637775265319,True,pm25
1163,United States_-88.3952_44.3074,0.0640635858366926,True,pm25
1165,United States_-104.7069_40.4149,0.0712861631508363,True,pm25
1168,United States_-77.3097_39.92,0.391490103250297,True,pm25
1169,United States_-90.3959_38.4487,0.22124125838514283,True,pm25
1170,United States_-76.141_38.5875,0.020635407352709648,True,pm25
1172,United States_-123.3485_42.4341,0.006121480103696717,True,pm25
1174,United States_-114.1589_46.2436,154.81058767010012,False,pm25
1176,United States_-89.691_47.9721,0.014888831640517778,True,pm25
1177,United States_-108.5612_39.0638,0.02408637695859368,True,pm25
1181,United States_-158.0886_21.3237,0.011032151107284923,True,pm25
1182,Canada_-81.7425_43.3306,0.0,True,pm25
1186,United States_-119.8284_34.4455,0.05955749861738996,True,pm25
1187,United States_-96.7977_32.7743,50.616093893221525,False,pm25
1189,United States_-117.871_36.4878,0.0,True,pm25
1194,Canada_-119.475_49.8611,0.0,True,pm25
1196,United States_-96.005_35.9537,0.20302679725050496,True,pm25
1197,United States_-90.2728_30.0412,0.011119492664568353,True,pm25
1199,United States_-120.3327_46.3802,88.74716459879264,False,pm25
1200,United States_-117.9239_34.1365,6.777698122792286,False,pm25
1203,Canada_-122.9711_49.2794,0.0,True,pm25
1204,United States_-122.2303_47.3861,0.007378770600879745,True,pm25
1208,United States_-121.5747_36.9996,0.0035238150531479995,True,pm25
1209,United States_-156.4464_20.781,0.03830513127170333,True,pm25
1214,Canada_-80.5044_43.4419,0.0,True,pm25
1215,Canada_-128.6739_54.0558,0.26640772290905834,True,pm25
1218,United States_-121.7314_42.1903,0.0025924174443597613,True,pm25
1219,United States_-116.3479_43.6007,63.59912555156975,False,pm25
1223,United States_-87.9934_44.5073,1.045983961566265,False,pm25
1224,United States_-79.5057_40.3047,0.07484437105768052,True,pm25
1226,United States_-85.6713_42.9842,0.05789123923885656,True,pm25
1227,United States_-155.9134_19.5098,0.01528056957043023,True,pm25
1229,United States_-89.0498_30.3904,0.03123345187382091,True,pm25
1231,United States_-90.1397_38.7045,0.0,True,pm25
1232,Canada_-122.3097_49.0428,0.002659092671056216,True,pm25
1235,United States_-122.4517_47.1864,107.04804777968249,False,pm25
1239,United States_-91.2269_43.7775,0.1664949766301862,True,pm25
1242,United States_-76.1124_40.0438,0.014003809279577775,True,pm25
1246,United States_-123.1414_44.0672,61.11848750084382,False,pm25
1261,United States_-122.6143_48.5206,7.327029956106583,False,pm25
1263,United States_-75.732_39.5513,0.0,True,pm25
1264,United States_-80.2627_35.8145,0.06355947774036007,True,pm25
1265,United States_-105.0052_39.7795,0.01141119540103635,True,pm25
1269,United States_-122.3809_40.5501,12.872583302145092,False,pm25
1270,United States_-85.6522_40.1257,0.006305515211879276,True,pm25
1275,United States_-122.4517_47.1864,32.99144753875424,False,pm25
1277,United States_-117.3649_47.6725,102.76876355523815,False,pm25
1278,United States_-90.3503_38.6503,0.014871015293286362,True,pm25
1279,United States_-92.0429_30.2261,0.034688041361477566,True,pm25
1281,United States_-106.5997_32.0037,0.04844094112333923,True,pm25
1282,Chile_-70.3861_-23.6216,0.9398237118804638,True,pm25
1285,United States_-88.6211_43.4661,0.0013281509373631482,True,pm25
1287,United States_-82.3878_29.7061,57.04403726702626,False,pm25
1289,United States_-121.368_38.6138,0.0007534752974374367,True,pm25
1291,United States_-81.3625_28.5964,0.3681102872920791,True,pm25
1296,United States_-106.4552_31.7657,5.385828771744415,False,pm25
1297,United States_-80.7857_35.2401,0.2609958961844595,True,pm25
1298,United States_-120.354_42.1892,0.003050408892964,True,pm25
1299,United States_-93.2858_44.7061,0.0025684491574499537,True,pm25
1300,United States_-80.065_32.9803,83.99103579492592,False,pm25
1302,United States_-120.6662_35.4945,0.0062328360641301424,True,pm25
1305,United States_-81.6784_41.4921,0.01620700987347468,True,pm25
